id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,loss
7257,150,8,0.34489322200000005,3700,13,86032,2656.0,4193.0,146.38,149.29,9,0.878,0.871,840272,0.8372,0.8372,0.6187,0.8372,0.9231,0.9231,6238140480.0,108,96,1667952.0,152.78,127.78,165.62,132.88,108.0,0.9558,0,0,0,4,0,0,0.5986,0.7834800000000001,0
7258,128,10,0.748629159,1500,16,9836,4753.0,1228.0,126.92,127.89,11,0.8158,0.7623,2480285,0.7561,0.75,0.5801,0.8158,0.8455,0.8304,1691571420.0,93,61,1098423.0,93.0,93.0,114.63,102.92,93.0,0.9688,0,0,0,30,0,0,0.745,0.755,0
7259,118,10,0.144038431,1100,7,78920,211.0,1881.0,120.36,118.49,9,0.7692,0.7438,142283,0.7627,0.7438,0.5289,0.7692,0.8491,0.7895,1315116000.0,90,46,996300.0,90.0,90.0,90.0,90.0,90.0,0.9278,0,0,0,96,0,0,0.7519,0.74942,3
7260,160,8,0.550821273,4100,3,77013,1677.0,877.0,157.51,159.94,14,0.8279,0.8079999999999999,722230,0.7594,0.273,0.0764,0.273,0.8417,0.8417,5745203200.0,101,98,1632160.0,139.39,118.07,141.35,118.88,101.0,0.9902,0,0,0,15,0,0,0.4465,0.3157,0
7261,126,9,0.167363553,1100,4,842,6064.0,9245.0,126.72,126.21,14,0.7881,0.7881,15824011,0.7561,0.7561,0.578,0.775,0.823,0.823,1227293100.0,93,63,1115721.0,93.0,93.0,93.0,93.0,93.0,0.9208,0,0,0,134,0,0,0.75805,0.76049,0
7262,129,10,0.756528667,3100,17,13026,2793.0,298.0,127.09,128.71,13,0.8938,0.8417,2652478,0.8783,0.8417,0.6612,0.9266,0.9439,0.9266,3925385604.0,101,59,1285326.0,101.0,101.0,101.0,101.0,101.0,0.9806,0,0,0,27,0,0,0.82085,0.8375299999999999,0
7263,130,10,0.05049474,2200,4,13700,5158.0,3136.0,129.13,130.08,10,0.5495,0.5304,3743086,0.5304,0.5083,0.2507,0.5083,0.5701,0.5495,1508660845.0,61,0,487451.0,61.0,61.0,85.37,71.8,61.0,0.581,0,0,0,3,0,0,0.63415,0.52747,0
7264,128,9,0.7643964409999999,1600,4,84857,4721.0,270.0,129.22,128.64,12,0.7983,0.7661,2619632,0.7724,0.7661,0.5913,0.8051,0.8482,0.8482,2144340000.0,95,60,1218375.0,95.0,95.0,117.1,105.14,95.0,0.95,0,0,0,20,0,0,0.78305,0.76949,0
7265,143,8,0.9672203140000001,4800,10,80706,117.0,101.0,142.32,142.73,7,0.9009,0.9009,50606,0.8621,0.8621,0.6526,0.885,0.8929,0.8929,8008000000.0,100,98,1400000.0,153.83,123.22,174.7,131.06,100.0,0.9346,0,0,0,5,0,0,0.78105,0.8558899999999999,0
7266,129,9,0.784194543,2600,4,78328,1955.0,3738.0,127.88,128.78,16,0.7131,0.7131,979175,0.696,0.696,0.4883,0.7016,0.7909,0.7565,2093630814.0,87,71,961263.0,87.0,87.0,114.96,99.59,87.0,0.9775,0,0,0,5,0,0,0.738,0.7064,0
7267,124,7,0.424622903,1800,3,393,6229.0,4452.0,127.49,124.67,4,0.8992,0.8629,62674569,0.8699,0.8629,0.7224,0.8629,0.9224,0.8843,2640368380.0,107,102,1488370.0,107.0,107.0,131.89,118.42,107.0,0.9554,0,0,0,8,0,0,0.82145,0.85661,0
7268,149,7,0.642788537,4400,10,75880,1151.0,122.0,147.6,148.85,12,0.7281,0.7155,467944,0.6859999999999999,0.6859999999999999,0.4371,0.7615,0.7757,0.7477,4822575560.0,83,89,1019572.0,120.15,99.31,136.73,105.73,83.0,0.9432,0,0,0,25,0,0,0.633,0.6774,0
7269,122,10,0.307496686,2700,16,78,226.0,882.0,125.57,123.37,11,0.8291,0.7698,11012,0.7951,0.7462,0.6201,0.7951,0.8818,0.8435,3395312922.0,97,51,1289033.0,97.0,97.0,135.75,114.17,97.0,0.951,0,0,0,53,0,0,0.7731,0.75158,0
7270,114,10,0.5025383170000001,1500,16,12602,4.0,391.0,117.71,114.54,12,0.8349,0.7845,3331640,0.7712,0.7712,0.5242,0.7712,0.8426,0.8198,2400529404.0,91,32,985439.0,91.0,91.0,127.35,107.11,91.0,0.91,0,0,0,6,0,0,0.7156,0.75408,0
7271,133,9,0.384782485,3600,3,81227,15.0,268.0,140.32,134.4,11,0.7,0.7,1129768,0.6512,0.6512,0.3848,0.6512,0.7434,0.7059,3879247680.0,84,66,1037232.0,118.83,99.39,128.82,103.35,84.0,0.8,0,0,0,4,0,0,0.3656,0.59608,0
7272,166,8,0.9448437959999999,4400,3,529,513.0,1207.0,160.52,164.86,9,0.6446,0.6446,429039,0.6341,0.6341,0.3801,0.6609999999999999,0.6964,0.6555,4356752400.0,78,69,943020.0,128.28,99.28,78.0,78.0,78.0,0.7290000000000001,0,0,0,22,0,0,0.44705,0.5806899999999999,0
7273,127,9,0.190853308,1800,16,13700,4595.0,3538.0,128.25,127.38,13,0.7167,0.6992,3321746,0.6992,0.6935,0.5116,0.7544,0.7818,0.7679,1492069040.0,86,57,968876.0,86.0,86.0,106.0,95.18,86.0,0.9247,0,0,0,7,0,0,0.71675,0.70415,0
7274,155,9,0.209301173,3500,3,78286,5140.0,252.0,152.75,154.93,11,0.0,0.0,575844,0.0,0.0,0.0631,,,0.0,3721868480.0,0,63,995152.0,0.0,0.0,0.0,0.0,82.0,,0,0,0,3,0,0,0.3,0.06,0
7275,128,9,0.592432004,2600,7,80852,2337.0,1913.0,123.77,127.02,11,0.813,0.813,869309,0.8197,0.7692,0.5677,0.8197,0.9091,0.8696,3014900000.0,100,58,1180000.0,100.0,100.0,139.95,117.7,100.0,0.9615,0,0,0,80,0,0,0.7546,0.77228,0
7276,155,9,0.269362124,3600,4,80188,4333.0,1218.0,152.69,154.67,9,0.4508,0.44,631787,0.4135,0.1486,0.0215,0.4622,0.5093,0.4783,1618496000.0,55,87,459800.0,55.0,55.0,80.83,66.29,55.0,0.9167,0,0,0,4,0,0,0.3243,0.19374,0
7277,116,10,0.319649075,1200,4,13026,1837.0,6888.0,115.02,115.78,10,0.8036,0.8036,6396919,0.8036,0.8036,0.5413,0.8036,0.8257,0.8257,1070220600.0,90,38,923400.0,90.0,90.0,101.56,95.43,90.0,0.9091,0,0,0,12,0,0,0.7518,0.79324,0
7278,127,6,0.677272924,1300,4,627,1047.0,6056.0,127.01,127.16,18,0.7692,0.7317,11497332,0.7317,0.7258,0.5518,0.75,0.7826,0.7317,1609146000.0,90,74,1044900.0,90.0,90.0,90.0,90.0,90.0,0.8571,0,0,0,10,0,0,0.7529,0.72322,0
7279,115,8,0.694419599,3100,7,9068,8037.0,2552.0,122.82,116.76,5,0.6897,0.6897,12375259,0.6897,0.6897,0.4813,0.7207,0.7407,0.708,2261638400.0,80,28,851200.0,80.0,80.0,111.96,94.16,80.0,0.8081,0,0,0,4,0,0,0.68485,0.6907300000000001,0
7280,140,9,0.645845322,4200,1,80153,1456.0,861.0,141.57,140.45,16,0.5714,0.5714,2228774,0.5714,0.5714,0.3042,0.595,0.6545,0.6316,2728598400.0,72,34,751680.0,99.37,84.17,105.81,86.78,72.0,0.7273,0,0,0,9,0,0,0.3557,0.51426,0
7281,124,9,0.787739966,1800,10,14213,6707.0,4754.0,125.75,124.47,18,0.6911,0.6911,3541069,0.6911,0.6855,0.4922,0.6911,0.7658,0.7589,1435318500.0,85,54,932025.0,85.0,85.0,85.0,85.0,85.0,0.8763,0,0,0,2,0,0,0.70275,0.68695,0
7282,113,8,0.11612375900000001,2700,7,11255,760.0,3402.0,119.69,114.55,4,0.7155,0.7155,1590227,0.6694,0.6694,0.4857,0.7345,0.7757,0.7615,1397006532.0,83,19,888681.0,83.0,83.0,83.0,83.0,83.0,0.7905,0,0,0,9,0,0,0.7247,0.6824600000000001,0
7283,128,8,0.206166228,1300,16,9369,6429.0,1217.0,127.99,128.01,11,0.8319,0.8319,2165429,0.8049,0.8049,0.65,0.8609,0.8609,0.8534,1379980800.0,99,81,1254528.0,99.0,99.0,111.72,104.97,99.0,0.9429,0,0,0,49,0,0,0.78245,0.7944100000000001,0
7284,152,8,0.40962078799999996,3600,4,81375,1416.0,1331.0,149.47,151.24,7,0.8559,0.7917,959406,0.7364,0.7364,0.4821,0.7917,0.8559,0.7983,4860504000.0,95,81,1299600.0,131.11,111.06,145.69,116.89,95.0,0.95,0,0,0,21,0,0,0.4382,0.66276,0
7285,159,8,0.027124107999999997,3700,3,75002,3288.0,1587.0,158.79,159.47,9,0.0,0.0,3846428,0.0,0.0,0.076,0.0,0.0,0.0,4011194880.0,0,0,1072512.0,0.0,0.0,0.0,0.0,84.0,0.0,0,0,0,9,0,0,0.16,0.01,0
7286,135,8,0.049970497,1300,4,14332,1439.0,1259.0,132.41,134.73,7,0.8644,0.8644,5612651,0.8644,0.8644,0.7345,0.8644,0.8793,0.8793,1826526240.0,102,82,1383732.0,102.0,102.0,102.0,102.0,102.0,0.9903,0,0,0,30,0,0,0.8322,0.84796,0
7287,152,7,0.90018901,4200,7,83411,2407.0,2226.0,155.25,152.62,17,0.775,0.775,2626089,0.7209,0.7209,0.5069,0.7209,0.7209,0.7209,5110867080.0,93,95,1366542.0,93.0,93.0,136.68,112.09,93.0,0.8087,0,0,0,4,0,0,0.46045,0.66881,0
7288,156,7,0.68063535,5600,3,76037,298.0,1504.0,155.58,156.45,7,0.9286,0.8739,518440,0.8667,0.8667,0.7914,0.8889,0.963,0.9286,8480609280.0,104,124,1752192.0,168.41,131.38,199.43,142.6,104.0,0.9905,0,0,0,51,0,0,0.85335,0.87003,0
7289,126,7,0.019356213,1300,4,13641,6080.0,2845.0,124.2,125.53,12,0.8609,0.8534,3972466,0.7984,0.7984,0.6481,0.8390000000000001,0.8761,0.8684,1944910440.0,99,81,1185921.0,99.0,99.0,122.03,109.56,99.0,0.99,0,0,0,12,0,0,0.7692,0.78856,0
7290,127,10,0.82610889,1100,16,82642,2351.0,1868.0,125.5,126.87,12,0.8158,0.7815,615198,0.7561,0.7561,0.5691,0.8304,0.8304,0.823,1230233760.0,93,54,1098423.0,93.0,93.0,93.0,93.0,93.0,0.93,0,0,0,11,0,0,0.75805,0.76049,0
7291,121,8,0.023104372999999997,1300,16,76957,6594.0,6244.0,122.98,121.24,11,0.8559,0.8559,6870039,0.8559,0.8559,0.6659999999999999,0.8632,0.8859999999999999,0.8707,1656234360.0,101,81,1254723.0,101.0,101.0,124.49,111.78,101.0,0.9619,0,0,0,11,0,0,0.73795,0.82031,0
7292,145,8,0.473999622,5300,13,13164,1734.0,4155.0,145.0,145.17,6,0.0,0.0,65321,0.0,0.0,0.5296,0.0,0.0,0.0,5283278000.0,0,0,1200745.0,0.0,0.0,0.0,0.0,91.0,0.0,0,0,0,12,0,0,0.26,0.06,0
7293,159,8,0.283781088,4700,13,75932,2525.0,2464.0,155.63,158.3,8,0.75,0.75,1180517,0.7686,0.75,0.5577,0.8378,0.8532,0.8087,5639839920.0,93,102,1314648.0,137.56,112.44,142.62,114.42,93.0,1.0,0,0,0,6,0,0,0.595,0.745,0
7294,128,10,0.421640898,1800,16,14184,1538.0,1947.0,127.47,128.05,14,0.6779999999999999,0.6779999999999999,2353958,0.6779999999999999,0.6779999999999999,0.4383,0.6838,0.7273,0.7018,1089792000.0,80,42,825600.0,80.0,80.0,80.0,80.0,80.0,0.8602,0,0,0,10,0,0,0.7090000000000001,0.6902,0
7295,159,7,0.8300874659999999,5400,4,13380,133.0,2202.0,157.73,158.7,8,0.0,0.0,2778067,0.0,0.0,0.5573,0.0,0.0,0.0,4906580800.0,0,0,1311920.0,0.0,0.0,0.0,0.0,92.0,,0,0,0,13,0,0,0.37,0.07,0
7296,117,9,0.305672448,1100,4,7458,6473.0,5740.0,117.92,117.01,12,0.8559,0.8559,6709992,0.8211,0.8211,0.6184,0.8487,0.9352,0.8938,1317642768.0,101,57,1193517.0,101.0,101.0,101.0,101.0,101.0,1.0,0,0,0,84,0,0,0.81055,0.81899,0
7297,158,8,0.175013838,3900,10,80135,2613.0,6313.0,155.0,157.4,10,0.7385,0.7385,1333007,0.7218,0.2595,0.0656,0.75,0.8205,0.8,4930928640.0,96,97,1400832.0,135.81,113.58,152.88,120.3,96.0,0.9143,0,0,0,2,0,0,0.21975,0.25355,0
7298,125,9,0.969271805,1800,4,8417,2091.0,1206.0,126.37,124.74,16,0.6116,0.5968,2190487,0.6016,0.5968,0.3216,0.5968,0.6607,0.6549,1180746072.0,74,10,662596.0,74.0,74.0,74.0,74.0,74.0,0.7255,0,0,0,83,0,0,0.6684,0.60712,0
7299,123,8,0.8453276940000001,1100,3,77826,5686.0,805.0,125.3,123.42,16,0.8417,0.8211,1689472,0.8211,0.8211,0.6712,0.8211,0.9266,0.8938,1425079700.0,101,78,1295527.0,101.0,101.0,101.0,101.0,101.0,0.9806,0,0,0,28,0,0,0.77055,0.80899,0
7300,129,9,0.88160315,1500,10,79582,1791.0,54.0,134.29,130.92,13,0.6048,0.6048,191743,0.6098,0.6048,0.4095,0.6048,0.6696,0.6637,1485000000.0,75,41,843750.0,75.0,75.0,75.0,75.0,75.0,0.8152,0,0,0,28,0,0,0.6724,0.61432,0
7301,124,10,0.03373846,1500,4,79086,170.0,1194.0,119.88,122.71,20,0.7179,0.7179,2604695,0.6829,0.6774,0.3767,0.6774,0.7241,0.6942,1366041600.0,84,19,776160.0,84.0,84.0,84.0,84.0,84.0,0.7706,0,0,0,124,0,0,0.7287,0.68966,0
7302,120,9,0.810352882,2200,4,2496,1213.0,940.0,122.26,120.56,9,0.6935,0.688,5549904,0.688,0.688,0.4733,0.688,0.7818,0.7478,2003576400.0,86,31,931896.0,86.0,86.0,106.0,95.18,86.0,0.835,0,0,0,26,0,0,0.754,0.6992,0
7303,128,9,0.546168755,1800,4,12421,2980.0,11515.0,128.5,128.1,12,0.735,0.6992,2574826,0.6992,0.6935,0.5038,0.7544,0.7679,0.7679,1469289360.0,86,65,954084.0,86.0,86.0,106.0,95.18,86.0,0.9348,0,0,0,3,0,0,0.65675,0.69415,29
7304,124,4,0.9147002340000001,2200,4,2277,4586.0,387.0,124.13,124.0,8,0.8079999999999999,0.8079999999999999,23832565,0.8079999999999999,0.8079999999999999,0.6425,0.8145,0.8487,0.8487,2790422344.0,101,99,1264924.0,101.0,101.0,124.49,111.78,101.0,0.9806,0,0,0,4,0,0,0.8140000000000001,0.8072,0
7305,140,8,0.8019888620000001,5000,1,83292,2021.0,813.0,139.96,140.0,9,0.614,0.614,694354,0.5738,0.5738,0.3056,0.6087,0.6481,0.625,2641100000.0,70,28,686000.0,105.65,85.46,118.9,90.5,70.0,0.7368,0,0,0,11,0,0,0.3769,0.53642,0
7306,113,6,0.43980893,1800,7,78935,1246.0,1253.0,118.63,114.12,16,0.7265,0.6911,890940,0.6911,0.6855,0.4731,0.7083,0.7798,0.7589,1379686000.0,85,60,895900.0,85.0,85.0,85.0,85.0,85.0,0.914,0,0,0,3,0,0,0.72275,0.69695,0
7307,114,9,0.410226825,1500,4,86660,34.0,1273.0,117.48,114.52,11,0.7179,0.6774,3744,0.6829,0.6774,0.4434,0.6829,0.7568,0.75,1295601552.0,84,45,839664.0,84.0,84.0,84.0,84.0,84.0,0.84,0,0,0,8,0,0,0.6787,0.67966,0
7308,121,9,0.228298891,1800,4,79884,173.0,1656.0,124.25,121.53,12,0.8167,0.7903,4028736,0.7967,0.7903,0.5873,0.8099,0.8909,0.8673,2133413352.0,98,68,1210104.0,98.0,98.0,98.0,98.0,98.0,0.9703,0,0,0,2,0,0,0.72515,0.78127,0
7309,125,10,0.19076863,2600,16,2496,1583.0,1686.0,124.52,124.99,11,0.812,0.7787,6159792,0.76,0.76,0.573,0.8051,0.8559,0.8559,2481875000.0,95,56,1128125.0,95.0,95.0,132.95,111.81,95.0,0.9794,0,0,0,6,0,0,0.77,0.764,0
7310,126,10,0.223639843,1100,7,83476,4514.0,6102.0,120.93,124.62,12,0.7692,0.7627,24909,0.7317,0.7317,0.4658,0.7317,0.8257,0.7965,989010000.0,90,52,899100.0,90.0,90.0,101.56,95.43,90.0,0.9474,0,0,0,52,0,0,0.74585,0.73853,0
7311,123,8,0.192879684,2200,4,8563,7592.0,2122.0,124.94,123.41,14,0.8,0.7931,9481860,0.7797,0.7797,0.5718,0.7797,0.8288,0.8142,2606700400.0,92,67,1074928.0,92.0,92.0,113.4,101.82,92.0,0.902,0,0,0,4,0,0,0.76985,0.78173,0
7312,130,10,0.863601495,1100,7,14234,1036.0,184.0,128.53,129.89,12,0.8034,0.7966,5247280,0.7642,0.7642,0.5951,0.8393,0.8785,0.8319,1263548000.0,94,50,1148680.0,94.0,94.0,106.08,99.67,94.0,0.8952,0,0,0,18,0,0,0.7521,0.75778,0
7313,130,6,0.972865685,1800,4,78223,4143.0,7710.0,129.29,130.03,23,0.8678,0.8468,3082828,0.8537,0.8468,0.701,0.8537,0.9211,0.9129999999999999,2541924000.0,105,92,1444275.0,105.0,105.0,129.42,116.2,105.0,1.0,0,0,0,20,0,0,0.8334,0.8421200000000001,0
7314,126,10,0.801617942,1100,4,82231,1864.0,3918.0,127.64,126.22,4,0.7436,0.7373,1278394,0.7073,0.7073,0.5019,0.7073,0.8208,0.7699,1065715200.0,87,50,968832.0,87.0,87.0,87.0,87.0,87.0,0.9457,0,0,0,52,0,0,0.71365,0.70657,0
7315,126,10,0.156579756,2200,4,13699,4020.0,5026.0,126.5,126.03,14,0.7436,0.7131,694318,0.7436,0.7131,0.5006,0.7373,0.7699,0.7699,1888314120.0,87,51,953694.0,87.0,87.0,107.24,96.28,87.0,0.8788,0,0,0,3,0,0,0.69655,0.7017899999999999,0
7316,125,6,0.925812572,2600,4,2456,5607.0,3671.0,128.85,126.13,14,0.8455,0.823,25308404,0.8087,0.775,0.6095,0.8532,0.8532,0.823,3618724302.0,93,93,1184913.0,93.0,93.0,93.0,93.0,93.0,1.0,0,0,0,12,0,0,0.8275,0.7875,0
7317,116,10,0.803235163,3600,4,80421,2280.0,254.0,118.63,116.12,17,0.521,0.496,1530593,0.496,0.496,0.2265,0.5254,0.5586,0.5586,980988800.0,62,0,445904.0,62.0,62.0,86.77,72.97,62.0,0.6327,0,0,0,4,0,0,0.5579999999999999,0.5064,0
7318,145,7,0.157951337,5800,10,12290,38.0,991.0,147.31,144.96,10,0.0,0.0,322524,0.0,0.0,0.6304,0.0,0.0,0.0,8628139520.0,0,0,1600768.0,0.0,0.0,0.0,0.0,104.0,0.0,0,0,0,26,0,0,0.41,0.08,11
7319,126,8,0.751024267,1100,4,83366,637.0,4200.0,126.0,126.0,12,0.7458,0.7458,444944,0.7458,0.7458,0.518,0.7458,0.8,0.7719,1287982080.0,88,66,975744.0,88.0,88.0,88.0,88.0,88.0,0.9462,0,0,0,2,0,0,0.7629,0.75122,0
7320,128,10,0.9606175490000001,1800,3,6901,3789.0,1799.0,127.6,128.27,15,0.7167,0.6992,2367246,0.6992,0.6935,0.5155,0.7544,0.7818,0.7679,1503458880.0,86,57,976272.0,86.0,86.0,106.0,95.18,86.0,0.9247,0,0,0,5,0,0,0.66675,0.68415,0
7321,127,9,0.570786832,2200,7,76831,910.0,1577.0,126.88,126.9,8,0.7787,0.7787,1494287,0.812,0.7787,0.5969,0.8190000000000001,0.8559,0.8407,2292494400.0,95,57,1137150.0,95.0,95.0,125.53,108.74,95.0,0.9596,0,0,0,5,0,0,0.68935,0.76083,0
7322,110,9,0.48186879200000005,1100,16,84938,2012.0,2297.0,116.75,111.4,8,0.5294,0.5122,89282,0.5122,0.5122,0.255,0.525,0.5575,0.5575,542355912.0,63,28,492156.0,63.0,63.0,63.0,63.0,63.0,0.7,0,0,0,3,0,0,0.5761,0.53098,0
7323,135,7,0.595759125,3100,7,13699,201.0,6200.0,132.13,134.56,4,0.8333,0.7937,122281,0.8197,0.7692,0.6302,0.7692,0.8621,0.8621,3458400000.0,100,89,1310000.0,100.0,100.0,132.14,114.47,100.0,0.9709,0,0,0,5,0,0,0.7646,0.7622800000000001,0
7324,127,7,0.5210909220000001,2700,4,76831,6433.0,2724.0,129.72,127.51,18,0.9279,0.9279,11230,0.8957,0.8583,0.7204,0.9279,0.9279,0.9115,4313195040.0,103,95,1400388.0,103.0,103.0,144.15,121.23,103.0,1.0,0,0,0,17,0,0,0.84915,0.8624700000000001,0
7325,120,6,0.42275601,1300,3,79202,6841.0,4650.0,122.16,119.86,6,0.8632,0.8559,12750591,0.8559,0.8559,0.6336,0.8559,0.8707,0.8707,1575442440.0,101,85,1193517.0,101.0,101.0,101.0,101.0,101.0,0.9352,0,0,0,8,0,0,0.84795,0.86031,3
7326,117,7,0.5393271070000001,1300,16,81224,580.0,931.0,121.78,117.85,7,0.8522,0.8305,170842,0.8305,0.8305,0.6373,0.8305,0.875,0.8448,1584660000.0,98,66,1200500.0,98.0,98.0,120.79,108.46,98.0,0.875,0,0,0,39,0,0,0.84525,0.83745,0
7327,163,9,0.04859789,4500,4,8200,1390.0,1182.0,161.15,162.48,14,0.6905,0.2351,7308320,0.6541,0.2351,0.0556,0.6797,0.7565,0.7565,4182932160.0,87,84,1188333.0,123.08,102.94,133.42,107.04,87.0,0.8447,0,0,0,11,0,0,0.39755,0.28159,0
7328,124,8,0.78450466,2900,4,78,4253.0,982.0,126.22,124.5,11,0.8125,0.7913,1731520,0.7913,0.7583,0.5495,0.8053,0.8585,0.8053,3290206920.0,91,62,1068249.0,91.0,91.0,127.35,107.11,91.0,0.91,0,0,0,62,0,0,0.75915,0.76247,0
7329,128,10,0.14618029999999999,1800,4,85131,8270.0,3330.0,127.07,128.04,16,0.7521,0.7097,13699600,0.7154,0.7097,0.5275,0.7154,0.7928,0.7857,1541419968.0,88,49,998976.0,88.0,88.0,88.0,88.0,88.0,0.9462,0,0,0,31,0,0,0.72485,0.70873,0
7330,126,10,0.277791452,1200,4,2456,6063.0,472.0,127.29,126.28,16,0.8390000000000001,0.8390000000000001,8343429,0.8049,0.8049,0.655,0.8609,0.9083,0.8761,1390761900.0,99,61,1264329.0,99.0,99.0,99.0,99.0,99.0,0.9706,0,0,0,25,0,0,0.81245,0.8144100000000001,0
7331,121,10,0.331038543,1900,16,76878,2240.0,1786.0,120.65,120.84,12,0.8214,0.7931,177714,0.7931,0.7931,0.5634,0.7931,0.807,0.807,1914717616.0,92,38,1007216.0,92.0,92.0,92.0,92.0,92.0,0.9109,0,0,0,23,0,0,0.75655,0.78379,0
7332,151,7,0.7366081859999999,5300,7,81646,165.0,45.0,157.67,152.46,8,0.0,0.0,583842,0.0,0.0,0.35600000000000004,0.0,,,,0,0,,0.0,0.0,0.0,0.0,,0.9223,0,0,0,7,0,0,0.0,0.0,0
7333,128,10,0.722149252,2200,16,79124,1253.0,1765.0,127.16,127.83,16,0.8347,0.8145,254203,0.8211,0.8145,0.6238,0.8347,0.9528,0.9018,2254461804.0,101,67,1285326.0,101.0,101.0,113.97,107.1,101.0,1.0,0,0,0,104,0,0,0.79725,0.81305,0
7334,131,10,0.444940578,2400,10,13317,27.0,601.0,127.04,130.21,13,0.6583,0.6423,6538015,0.6423,0.6371,0.3726,0.6583,0.7315,0.7054,1361798682.0,79,21,767643.0,79.0,79.0,79.0,79.0,79.0,0.7822,0,0,0,16,0,0,0.68855,0.64339,0
7335,123,10,0.366856046,2200,16,78328,8487.0,825.0,124.93,123.41,6,0.7895,0.7692,7517688,0.7317,0.7258,0.4993,0.7692,0.8036,0.8036,1810512000.0,90,46,1028700.0,90.0,90.0,118.93,103.02,90.0,0.9,0,0,0,19,0,0,0.7229,0.72322,0
7336,145,7,0.273920005,5300,3,75247,192.0,911.0,148.84,146.15,17,0.7109,0.7109,93312,0.7109,0.7109,0.4887,0.7222,0.7778,0.7778,6908341440.0,91,60,1308398.0,137.35,111.1,154.58,117.65,91.0,0.8505,0,0,0,28,0,0,0.70545,0.70981,0
7337,128,9,0.42981141799999995,1500,4,14629,4042.0,1266.0,128.0,128.25,11,0.7778,0.7339,2679201,0.7398,0.7339,0.5729,0.7845,0.875,0.8125,1670608940.0,91,42,1084811.0,91.0,91.0,91.0,91.0,91.0,0.9009999999999999,0,0,0,14,0,0,0.71695,0.73051,0
7338,121,9,0.238889375,1800,13,13026,639.0,5285.0,124.0,121.44,12,0.8151,0.7951,3577939,0.8291,0.7951,0.6173,0.8151,0.8584,0.8584,2371068000.0,97,66,1176125.0,97.0,97.0,128.18,111.03,97.0,0.9417,0,0,0,2,0,0,0.70755,0.77559,10
7339,129,8,0.816726741,1800,16,12780,7100.0,217.0,126.38,128.48,14,0.8584,0.7951,2388044,0.7886,0.7823,0.6161,0.8509,0.8661,0.8661,1796742640.0,97,71,1166716.0,97.0,97.0,128.18,111.03,97.0,0.9798,0,0,0,3,0,0,0.77115,0.7840699999999999,0
7340,130,10,0.576449223,1300,4,2277,306.0,345.0,124.44,128.27,13,0.7288,0.7288,99681,0.7288,0.7288,0.4358,0.7288,0.7414,0.7414,1083661920.0,86,38,820956.0,86.0,86.0,86.0,86.0,86.0,0.8269,0,0,0,74,0,0,0.7544,0.73592,0
7341,124,10,0.913613303,1300,16,9290,1534.0,6467.0,124.46,123.96,5,0.7043,0.6864,1694969,0.6864,0.6864,0.4284,0.6864,0.7105,0.7105,1065243960.0,81,22,807003.0,81.0,81.0,99.84,89.64,81.0,0.7941,0,0,0,44,0,0,0.7432,0.69776,7
7342,117,10,0.75617239,1300,4,82122,6648.0,522.0,118.85,117.39,12,0.1949,0.1949,11561,0.1949,0.1949,0.034,0.1949,0.2091,0.2018,84491880.0,23,0,64009.0,23.0,23.0,23.0,23.0,23.0,0.3286,0,0,0,5,0,0,0.39745,0.23540999999999998,0
7343,151,8,0.530383549,4500,4,82432,452.0,3422.0,152.58,151.73,8,0.7257,0.6833,39837,0.6833,0.6833,0.474,0.7069,0.7593,0.7321,5292124200.0,82,99,1069116.0,132.78,103.59,143.25,107.47,82.0,0.9647,0,0,0,8,0,0,0.61165,0.6549699999999999,0
7344,134,8,0.380101079,1800,3,14024,3286.0,424.0,132.42,133.64,13,0.8347,0.8145,3873580,0.8211,0.8145,0.6486,0.8347,0.8938,0.8783,2355951553.0,101,81,1336331.0,101.0,101.0,101.0,101.0,101.0,0.9619,0,0,0,67,0,0,0.76725,0.80305,0
7345,129,9,0.651158962,1500,4,82642,1440.0,5002.0,129.0,129.0,11,0.7265,0.7203,904192,0.7203,0.7203,0.4947,0.7203,0.7727,0.7456,1230273000.0,85,58,932025.0,85.0,85.0,85.0,85.0,85.0,0.8586,0,0,0,2,0,0,0.73015,0.71827,0
7346,147,10,0.690539653,3500,17,14184,162.0,784.0,133.47,144.55,14,0.7217,0.6385,1701056,0.6803,0.6385,0.4076,0.7155,0.7477,0.7477,2236996080.0,83,6,847347.0,83.0,83.0,116.16,97.69,83.0,0.7905,0,0,0,44,0,0,0.57925,0.61465,0
7347,156,7,0.510560436,3600,7,79381,7684.0,5500.0,158.18,156.82,10,0.7899,0.7899,3638139,0.7581,0.7344,0.5361,0.7581,0.7581,0.7581,6414936000.0,94,115,1457940.0,139.04,113.65,131.55,110.64,94.0,0.9691,0,0,0,7,0,0,0.6472,0.7409600000000001,2
7348,156,9,0.572024165,4100,7,14507,354.0,2385.0,152.84,155.01,17,0.7281,0.6859999999999999,73652,0.6859999999999999,0.6694,0.4238,0.6859999999999999,0.7981,0.7411,4285302450.0,83,78,998905.0,120.15,99.31,127.29,102.12,83.0,0.9022,0,0,0,22,0,0,0.5147,0.61246,0
